TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41
tx_2G_8PSK,PC_G4,-0.43,7.57,0.5,22718,-40.407999000000004,-41.69899499999999,-42.834049,-33.396271,-37.50152099999999,-40.200657,-36.941962000000004,-42.630207,-46.907345,-40.65946799999999,-37.429936,-36.614,-45.01232,-39.888566999999995,-44.511741,-42.008395,-46.365442,-40.826545,-37.174697,-48.190409,-37.122089,-43.005399,-33.487645,-38.390357,-41.95734300000001,-35.592541000000004,-39.988048000000006,-36.973143,-33.768957000000015,-40.56204100000001,-42.409609,-39.639276,-38.071565,-33.804241,-43.354639,-34.278817000000004,-39.806205999999996,-34.283554,-38.78295,-42.286771,-39.365245
tx_2G_8PSK,PS_G4,-1.55,6.45,0.5,22719,-0.5573419900000001,-0.07982201000000003,-0.19212144,0.040134737,-0.37742994,-0.90648719,-1.4648619999999999,-0.18968426,0.07990120199999999,0.052023098000000004,0.6132129199999999,-0.63486604,-0.09954360500000001,-0.25714602000000003,-0.05610012999999999,-0.07233265900000001,-0.68545095,-0.6494964,-0.110835104,-0.8748226500000001,-0.030696831400000003,-0.36188322000000006,-0.7647348,-0.44815514000000006,-0.37304882000000006,-0.35290827,-0.45641397,-0.17900088999999997,0.14400691000000002,0.23032565999999996,-0.6857820099999999,-0.46322741999999995,-0.47125264,-0.03680500199999999,-0.61114762,-0.1582336,-0.62346541,-0.3390992,-1.1816212,-0.17673447999999997,-0.61248825
tx_2G_8PSK,PC_G6,-0.55,7.45,0.5,22721,-42.210111999999995,-43.492332000000005,-44.673422,-35.203181,-39.266346999999996,-41.982732,-38.788784,-44.499178,-48.651616000000004,-42.437506,-39.187598,-38.374235999999996,-46.887848,-41.666843,-46.28872500000001,-43.830209999999994,-48.177647,-42.650902,-39.011317000000005,-49.958591000000006,-38.894786999999994,-44.818802999999996,-35.31274,-40.211393,-43.746069999999996,-37.406738,-41.832781,-38.772049,-35.57527699999999,-42.318507999999994,-44.24368199999999,-41.437555,-39.835022,-35.616203,-45.171362,-36.091802,-41.515594,-36.094311,-40.591174,-44.056893,-41.181200000000004
tx_2G_8PSK,PS_G6,-1.02,6.98,0.5,22722,-1.5690009,-1.0999872,-1.2160043999999999,-0.9859535200000001,-1.3935202,-1.9385069000000001,-2.4933723999999997,-1.2045109999999999,-0.9296783599999999,-0.96016737,-0.40294715999999997,-1.6621583000000002,-1.1351226999999997,-1.2826166999999997,-1.0827544,-1.1019155,-1.705922,-1.6832654999999999,-1.1429006000000002,-1.902524,-1.0457604,-1.3953972999999997,-1.7822035000000003,-1.4704839,-1.3929393000000003,-1.3780236,-1.4803931,-1.1948091,-0.8844075,-0.78148457,-1.7176738,-1.4909936999999998,-1.4740082,-1.0514945,-1.6210862000000001,-1.1771207000000001,-1.6215153999999998,-1.3663602999999998,-2.1946708999999998,-1.2004624,-1.6489198000000003
tx_2G_8PSK,PC_G8,-0.18,7.82,0.5,22242,-43.53022899999999,-44.817868999999995,-45.888001,-36.512433,-40.56300399999999,-43.313647,-40.091393,-45.941751,-49.896646,-43.645089999999996,-40.541506,-39.702907,-48.085033,-42.936594,-47.600611,-45.111858999999995,-49.448575000000005,-44.020011999999994,-40.326935000000006,-51.336388,-40.276728000000006,-46.019272,-36.633216999999995,-41.52928800000001,-45.026489,-38.725398999999996,-43.101462000000005,-40.041467999999995,-36.874027,-43.683843,-45.590697000000006,-42.705510000000004,-41.151036999999995,-36.93746900000001,-46.516241,-37.40051700000001,-42.998712,-37.396769,-41.907212,-45.502149,-42.433079000000006
tx_2G_8PSK,PS_G8,-1.58,6.42,0.5,22243,-3.9990727,-3.5427768,-3.6745185000000005,-3.4134509,-3.797283899999999,-4.368485000000001,-4.9142944,-3.6380396,-3.3819014000000003,-3.3828989,-2.8530138999999997,-4.0876065,-3.559266900000001,-3.6872797,-3.5190227,-3.5330762,-4.2015136,-4.1113877,-3.5519984,-4.336630700000001,-3.4924455,-3.8060961,-4.2305084,-3.9260525,-3.8304489999999993,-3.7963481000000003,-3.9069149000000003,-3.6389162999999995,-3.2661044000000006,-3.2172069999999997,-4.138854799999999,-3.9066018,-3.9408730000000007,-3.5149589999999997,-4.0483063999999995,-3.6199187000000004,-4.0867365,-3.7812607999999996,-4.6396801000000005,-3.634462599999999,-4.0576151000000005
tx_2G_8PSK,PC_G9,-0.51,7.49,0.5,22245,-43.89099399999999,-47.022347,-45.663662,-37.344536999999995,-42.405378999999996,-44.29647799999999,-42.59331999999999,-45.730753,-49.99817,-42.851636,-42.427594,-41.710662,-49.222730999999996,-43.328153,-47.110071000000005,-45.361247999999996,-52.28131199999999,-47.77751500000001,-42.920899000000006,-52.512333999999996,-41.494119999999995,-49.149939999999994,-37.30807,-44.782154999999996,-46.387634,-40.52077799999999,-44.724215,-42.315579,-38.984621,-44.446777,-45.943339,-43.540632,-44.523551000000005,-39.949329,-47.638484,-40.31792599999999,-41.523137000000006,-39.187864000000005,-42.437321,-45.712903,-43.83214100000001
tx_2G_8PSK,PS_G9,-1.54,6.46,0.5,22246,-5.0659963,-4.6206175,-4.765140099999999,-4.5048591,-4.8870278,-5.470245299999999,-6.0124197,-4.7429427,-4.469007100000001,-4.4748721,-3.9478037,-5.1734081,-4.6476831,-4.770009399999999,-4.6104559,-4.633937100000001,-5.2909767,-5.205264200000001,-4.6397433999999995,-5.4292143,-4.5932637000000005,-4.9175076,-5.3285204,-5.0112369999999995,-4.9189372,-4.8968799999999995,-4.9939509,-4.7220526,-4.353954,-4.3110384,-5.204834699999999,-4.998056699999999,-5.021933,-4.591079200000001,-5.146659199999999,-4.7259352,-5.1892287,-4.866815700000001,-5.728156899999999,-4.7326964,-5.156491399999999
tx_2G_8PSK,PC_G10,0.71,8.71,0.5,22724,-42.840451,-45.799229000000004,-40.268964,-40.26593200000001,-42.189057000000005,-40.344261,-38.796453,-44.189325000000004,-49.416715999999994,-45.541358,-42.240499,-40.337863,-44.312764,-41.110506,-42.430445,-42.86059899999999,-43.176431,-42.267716,-38.023966,-47.692144000000006,-36.295314000000005,-41.99052,-39.177367,-39.131324,-44.470991000000005,-38.382427,-41.111244,-35.60968200000001,-36.65995,-46.20336700000001,-46.29943,-44.691714000000005,-37.871555,-35.979753,-44.432281,-35.730575,-42.602399,-37.275679000000004,-46.868666000000005,-49.971474,-41.697981000000006
tx_2G_8PSK,PS_G10,-1.03,6.97,0.5,22725,-6.0277624,-5.605472000000001,-5.7093086,-5.422327999999999,-5.855401,-6.3853361,-6.9517667,-5.6434736,-5.393508000000001,-5.4252353,-4.869881599999999,-6.0839870000000005,-5.608427900000001,-5.739314800000001,-5.504618200000001,-5.543805999999999,-6.182955599999999,-6.1362819,-5.6027401999999995,-6.3588197,-5.5109882,-5.8573861,-6.254657400000001,-5.9216997,-5.8681963,-5.85065,-5.9501114,-5.6916346,-5.3510151,-5.2824461,-6.1998747000000005,-5.9496253999999995,-5.969227399999999,-5.532408299999999,-6.0948181,-5.6559494,-6.105803099999999,-5.846222499999999,-6.708829200000001,-5.671830399999999,-6.132662899999999
tx_2G_8PSK,PC_G11,0.81,8.81,0.5,22248,-44.26897,-47.149544000000006,-41.730036999999996,-41.64624,-43.673747000000006,-41.817572,-40.227021,-45.627684,-50.810326999999994,-46.996607,-43.626108,-41.776594,-45.760944,-42.53788899999999,-43.795212,-44.28493099999999,-44.67061799999999,-43.720530000000004,-39.463629000000005,-49.144248999999995,-37.736207,-43.397828,-40.612753,-40.608677,-45.879701,-39.829462,-42.533871999999995,-37.043909,-38.095465000000004,-47.634347000000005,-47.788912,-46.081046,-39.275530999999994,-37.444246,-45.84564,-37.148087999999994,-43.915219,-38.748753,-48.334948,-51.461107000000005,-43.116225
tx_2G_8PSK,PS_G11,-1.54,6.46,0.5,22249,-8.098908699999999,-7.681826200000001,-7.802240499999999,-7.510531000000002,-7.928831400000002,-8.4717256,-9.0288025,-7.7235021,-7.4669136,-7.506383,-6.937849099999999,-8.1749026,-7.710933300000002,-7.824580399999999,-7.589671999999998,-7.6245937999999995,-8.2479675,-8.2400408,-7.693973700000001,-8.4503936,-7.594677300000001,-7.9420391,-8.313708299999998,-8.0188272,-7.946185300000001,-7.933417,-8.0291264,-7.7586137,-7.440358800000001,-7.337803200000001,-8.295396199999999,-8.0356514,-8.0206671,-7.597319000000001,-8.1558432,-7.745256499999999,-8.171099000000002,-7.937209399999999,-8.7758672,-7.7548269,-8.232869699999998
tx_2G_8PSK,PC_G12a,0.2,8.2,0.5,22223,-51.36494700000001,-46.757866,-46.609659,-41.628057999999996,-43.926778000000006,-54.028494,-40.28042,-47.534822000000005,-47.85595300000001,-47.651685,-43.145917,-42.827612,-40.051935,-45.43204299999999,-55.34656,-44.414096,-45.016352,-38.938767,-40.564645,-55.275110000000005,-36.96451999999999,-45.11080700000001,-48.306398,-40.005851,-41.87019000000001,-41.836103,-45.468979000000004,-40.00227700000001,-36.490625,-47.612731,-55.521342000000004,-52.96829799999999,-35.166901,-35.85606,-50.818838,-36.996365,-42.391318999999996,-41.144099,-48.446624,-55.968517999999996,-49.758358
tx_2G_8PSK,PS_G12a,-1,7,0.5,22224,-9.542842699999998,-9.107531499999999,-9.1928489,-8.8973953,-9.3459506,-9.818183000000001,-10.433276000000001,-9.088785600000001,-8.993370899999999,-8.894208100000002,-8.377847500000001,-9.565603,-9.093618999999999,-9.257379799999999,-9.0622963,-9.0659329,-9.695429500000001,-9.615444,-9.117588000000001,-9.8494384,-9.0090306,-9.305508299999998,-9.7431649,-9.482276599999999,-9.340958699999998,-9.324883699999999,-9.3884962,-9.1658866,-8.7900253,-8.763509,-9.731365,-9.468150899999998,-9.4390996,-9.0469787,-9.5450277,-9.0659749,-9.613743200000002,-9.355838,-10.244557,-9.1486655,-9.6240197
tx_2G_8PSK,PC_G13a,0.36,8.36,0.5,22727,-53.332642,-48.803526,-48.594761999999996,-43.618755,-45.939352,-56.087373,-42.32887999999999,-49.453067999999995,-49.876836999999995,-49.68295099999999,-45.078666999999996,-44.80470600000001,-42.03661,-47.399483,-57.353616,-46.421497,-47.022535,-40.921327000000005,-42.515139000000005,-57.269977000000004,-38.934369,-47.097788,-50.218195,-42.014244000000005,-43.899035000000005,-43.832346,-47.444295,-42.00123399999999,-38.520848,-49.657157,-57.51677400000001,-54.898647999999994,-37.178435,-37.907072,-52.829548,-38.929714000000004,-44.45359,-43.157895,-50.432637000000014,-58.023644000000004,-51.81221000000001
tx_2G_8PSK,PS_G13a,-1.5,6.5,0.5,22728,-12.556483,-12.119532000000001,-12.189358,-11.903971000000002,-12.37518,-12.866971999999999,-13.488686000000001,-12.130669000000001,-11.997772,-11.890561,-11.374683999999998,-12.57298,-12.123650000000001,-12.291947000000002,-12.052991,-12.095941,-12.690662000000001,-12.62259,-12.133862,-12.849551,-12.0152,-12.328199,-12.77877,-12.497090999999998,-12.385765000000001,-12.381074,-12.398731999999999,-12.201899999999998,-11.818209,-11.784981000000002,-12.730352,-12.479359000000002,-12.466989,-12.08066,-12.577425999999999,-12.07004,-12.67519,-12.365178,-13.273994000000002,-12.202607000000002,-12.671483
tx_2G_8PSK,PC_G14a,0.56,8.56,0.5,22226,-56.720349999999996,-52.065593,-51.98709100000001,-46.965684,-49.3089,-59.469695,-45.68071200000001,-52.8303,-53.252184000000014,-53.109100999999995,-48.541276999999994,-48.159426,-45.427613,-50.773979,-60.90966900000001,-49.842583000000005,-50.369879,-44.343270000000004,-45.916957,-60.591408,-42.297787,-50.489078,-53.671192,-45.42537900000001,-47.198288000000005,-47.184028999999995,-50.825238,-45.32975,-41.906152,-53.06667,-60.775209999999994,-58.176477,-40.53935,-41.220499000000004,-56.242156,-42.349143,-47.75193900000001,-46.546959,-53.809761,-61.758680000000005,-55.080459
tx_2G_8PSK,PS_G14a,-1.01,6.99,0.5,22227,-15.453156000000002,-15.039637000000003,-15.199866,-14.823151999999999,-15.325718,-15.773140999999999,-16.436633999999998,-15.059059999999999,-14.988851,-14.847797000000003,-14.398554,-15.513182999999998,-15.080120000000003,-15.209986,-15.041383999999999,-15.087167000000003,-15.706119000000001,-15.622572,-15.079847999999998,-15.858332999999998,-14.982786999999998,-15.311026000000002,-15.74981,-15.483538,-15.287348999999997,-15.299429000000003,-15.344310000000002,-15.098323000000002,-14.776753000000003,-14.703877,-15.667992000000002,-15.458495000000003,-15.404511,-14.998863000000004,-15.476517999999999,-15.048014,-15.563910000000002,-15.332324999999997,-16.232213,-15.111853,-15.607687000000002
tx_2G_8PSK,PC_G14b,3,9,0.5,22229,-39.454169,-40.670443,-41.394459000000005,-53.256807,-39.705303,-41.889891999999996,-40.639407999999996,-52.555727000000005,-45.8771,-40.403279999999995,-41.370456,-42.977292999999996,-50.965284999999994,-44.952867000000005,-37.259071,-44.64244,-49.838468,-49.55265899999999,-45.21705899999999,-40.844959,-45.050714000000006,-42.224581,-43.913891,-44.161657,-43.52547300000001,-46.234542000000005,-41.390789,-45.221151000000006,-44.93977700000001,-44.47650099999999,-47.2744,-47.036528000000004,-40.013477,-42.96096999999999,-39.942912,-41.994192999999996,-40.859894,-43.896058999999994,-43.737059,-40.44411699999999,-49.499559999999995
tx_2G_8PSK,PS_G14b,-1.28,6.72,0.5,22230,-14.101412,-13.779166,-14.284832,-14.302939999999998,-14.372103999999998,-13.665089,-14.722448,-14.463290999999998,-14.439028000000002,-14.626391000000002,-13.526003,-14.329388,-14.235392999999998,-14.532656,-14.310517999999998,-14.290066999999999,-13.883346999999997,-14.194948,-14.597995000000001,-14.031143,-13.868973,-13.938081,-15.329733000000001,-14.069866999999999,-14.744466,-14.329115999999999,-13.837254000000001,-14.755275000000001,-14.172436,-14.429371,-14.129738,-14.170363,-14.447575,-13.867476,-13.914106999999998,-14.507191999999998,-14.244900000000001,-14.480832000000001,-14.901152999999999,-14.414267,-14.870512999999997
tx_2G_8PSK,PLO_5BB_G0,-7.07,0.93,2,22761,-76.830169,-75.98054299999998,-77.803598,-76.35155599999999,-76.94671600000001,-79.124786,-80.40211300000001,-75.667506,-76.449929,-75.74685300000002,-74.185046,-77.825395,-75.661417,-76.42564300000001,-75.95665199999999,-75.989892,-77.05528799999999,-78.20288400000001,-75.68193300000001,-79.90085700000002,-75.482395,-76.899714,-78.733104,-77.608852,-77.483528,-75.878365,-77.257363,-75.828191,-76.082734,-76.003458,-78.744339,-77.269375,-77.360052,-75.113775,-78.93940599999999,-76.793051,-77.730502,-76.89248599999999,-81.994976,-77.33414199999999,-77.44611
tx_2G_8PSK,PLO_5BB_G2,-7.83,0.17,2,22763,-78.93051999999999,-77.61481200000001,-79.19424699999999,-77.92245,-78.141626,-80.139382,-82.00537399999999,-77.19578399999999,-78.028064,-77.07794100000001,-75.46760900000001,-78.694745,-76.98903800000001,-77.70720700000001,-77.763976,-77.574761,-78.759075,-79.39210200000001,-77.390188,-80.638763,-77.07360100000002,-78.560655,-79.77907499999999,-78.515667,-78.637733,-77.466823,-78.93813800000001,-77.381688,-77.62343000000001,-77.568037,-79.84170600000002,-78.699791,-78.84321399999999,-76.48173699999998,-80.193908,-78.38605900000002,-78.623149,-78.53797899999999,-83.25147299999999,-79.02509799999999,-78.925222
tx_2G_8PSK,PLO_5BB_G4,-1,5,2,22765,-75.07795200000001,-73.943741,-75.313985,-74.478684,-74.847906,-77.040454,-78.123858,-73.684109,-74.56239400000001,-73.842187,-71.90157300000001,-75.915645,-74.00148,-74.206311,-74.167123,-74.05824600000001,-75.84903299999999,-76.30313600000001,-73.933569,-77.018573,-73.69266800000001,-74.42409900000001,-76.410456,-75.37322700000001,-75.130346,-74.22792000000001,-75.750758,-74.089751,-74.256993,-74.456128,-76.704089,-75.269533,-75.187761,-73.43580899999999,-76.74247299999999,-74.667731,-75.91442799999999,-75.398181,-79.331356,-75.35453500000001,-75.451855
tx_2G_8PSK,PLO_5BB_G6,-6.11,1.89,2,22767,-78.75355799999998,-77.71872,-79.32044899999998,-78.20693100000001,-78.457858,-79.954584,-82.19398300000002,-77.33899199999999,-78.163334,-77.363719,-75.701616,-79.54965399999999,-77.35122899999999,-78.00228200000001,-77.659053,-77.65628899999999,-79.016646,-80.11211499999999,-77.490265,-80.639033,-77.249724,-78.51486600000001,-80.10670900000001,-78.899675,-79.04729,-77.69083599999999,-79.27878100000001,-77.70069099999999,-77.48419,-77.54451700000001,-80.386826,-78.80803,-79.215519,-77.02778900000001,-80.196342,-78.566956,-79.098952,-78.746852,-82.69636799999998,-79.01034200000001,-79.42261800000001
tx_2G_8PSK,drop_PLO_5BB_G0,-7.65,0.35,2,22797,-77.20076100000001,-76.56544699999999,-77.64067299999999,-76.584349,-76.779739,-78.84251099999999,-80.675093,-76.059145,-76.686011,-75.83437799999999,-74.264115,-78.130873,-75.74903400000001,-76.42699000000002,-76.13977700000001,-76.22186,-77.50622100000001,-78.347984,-76.130212,-79.832567,-75.99984300000001,-77.222668,-78.53475399999999,-77.77934200000001,-77.36164799999999,-76.20871400000001,-77.79536,-76.37478,-76.449063,-76.521071,-78.61222099999999,-77.664344,-77.986863,-75.293028,-78.940101,-76.960927,-77.67781,-77.58482599999999,-82.028455,-77.40488599999999,-77.64726800000001
tx_2G_8PSK,drop_PLO_5BB_G2,-7.92,0.08,2,22800,-77.783653,-77.06788600000002,-78.375512,-77.073403,-77.725393,-79.756901,-81.23731599999999,-76.194921,-77.28304,-76.51647899999999,-75.127509,-78.40216000000001,-76.320863,-77.593923,-76.952887,-77.267086,-77.889367,-79.067223,-76.84834900000001,-80.101881,-76.898207,-77.542219,-79.34511,-78.013293,-77.78048199999999,-76.63514699999999,-78.320524,-76.78764999999999,-76.887463,-76.984665,-79.623402,-78.104844,-78.209181,-76.03311600000002,-79.26677000000001,-77.965734,-78.15335999999999,-77.56537700000001,-81.981933,-78.67262100000002,-78.070876
tx_2G_8PSK,drop_PLO_5BB_G4,-7.56,0.44,2,22803,-78.96744899999999,-78.271412,-79.14508600000002,-78.260968,-78.69793200000001,-80.499672,-81.953205,-77.59684599999999,-78.37150199999999,-77.616154,-76.083711,-79.775796,-77.27232899999998,-78.27037800000001,-78.09645100000002,-77.951444,-79.11155099999999,-80.181285,-77.964827,-81.69718400000001,-77.82006499999999,-78.784906,-80.33273,-78.931134,-78.652892,-77.71090000000001,-79.080367,-78.13336899999999,-77.82010299999999,-78.080571,-80.83907300000001,-79.277289,-79.421396,-76.94558800000001,-80.52629800000001,-78.629603,-79.76701399999999,-79.05548300000001,-83.176974,-79.46497600000001,-79.481988
tx_2G_8PSK,drop_PLO_5BB_G6,-4,4,2,22806,-75.23821799999999,-74.33569600000001,-75.754208,-74.215031,-74.616524,-76.44712100000001,-77.996067,-73.623625,-74.51969299999999,-73.632918,-71.89273400000002,-75.342114,-73.421831,-74.527702,-74.40226,-73.85512899999999,-75.106505,-75.935423,-73.747146,-77.051356,-73.670865,-74.95895300000001,-76.55675,-75.44611,-75.09822899999999,-73.99161799999999,-75.56360300000001,-73.903181,-73.767526,-73.797788,-77.00752100000001,-75.271034,-75.155989,-73.134626,-76.552791,-74.65036,-75.423043,-75.05619099999998,-78.909129,-75.418902,-75.625
tx_2G_8PSK,PC_G0,1.5,7.5,,22239,-37.77428199999999,-39.111518000000004,-40.246564,-30.821315,-35.00166600000001,-37.678859,-34.290081,-40.05178,-44.362438,-38.109555,-34.88725,-34.030567,-42.348133999999995,-37.306034,-42.014928,-39.425247999999996,-43.94193700000001,-38.34121700000001,-34.631816,-45.481372,-34.538357,-40.490436,-30.948941,-35.799119000000005,-39.400745,-33.006798,-37.337194000000004,-34.394942,-31.206479,-38.083274,-39.854046,-37.142356,-35.457375,-31.245903,-40.729779,-31.748227999999994,-37.33512100000001,-31.735811,-36.199424,-39.766628000000004,-36.779093
tx_2G_8PSK,PS_G0,1,7,,22240,1.8624665,2.3291031,2.1939314000000003,2.4439719,2.056375,1.5114477000000004,0.9699980100000001,2.2282029000000003,2.4820450000000003,2.4720794,3.0080528,1.7903087999999996,2.3072644999999996,2.1512664999999997,2.353125,2.3376771,1.7243418000000001,1.7685371999999997,2.3005787000000004,1.5288760999999997,2.3800323000000003,2.0438911,1.6594842999999997,1.9576321999999997,2.0221055999999997,2.0713301,1.9476520999999998,2.2400747,2.5641834,2.6272723,1.7168179,1.9552745000000002,1.9465454000000002,2.3747494000000002,1.7961376999999998,2.240118,1.7997207,2.0776056,1.2319991,2.2172058,1.8012124
tx_2G_8PSK_EDGE_G2,ChannelPower_G2,-10,10,0.5,22833,1.6951615999999998,2.0860263000000003,1.92944,2.2086031,1.8744492000000001,1.2629175,0.7306537999999999,1.9596519000000001,2.2415559000000003,2.2448533000000004,2.7466181,1.5236430999999997,2.0304677,1.9305818999999995,2.0900155000000002,2.0445572000000003,1.4884724999999999,1.5386800999999999,1.9964544,1.3365981,2.0975729999999997,1.8036378000000002,1.5114569000000002,1.7215699,1.7821665,1.7849551000000001,1.7169563999999997,1.9628016,2.2683176,2.3698738,1.4804280000000003,1.6910105999999998,1.7313517999999999,2.1222342000000003,1.5718171,2.0168405,1.6198176,1.8053080000000001,1.024628,1.9851554,1.5692639
